gene_id	GSM2360001	GSM2360004	GSM2360005	GSM2360006
ENSMUSG00000184957	1	2	1	1
ENSMUSG00000116370	16	18	18	7
ENSMUSG00000187953	193	55	62	56
ENSMUSG00000111518	6	5	12	7
ENSMUSG00000177836	1264	822	1113	1105
ENSMUSG00000113017	60	187	205	338
ENSMUSG00000174798	3443	2788	3505	6223
ENSMUSG00000174431	10	11	13	11
ENSMUSG00000155370	31	23	38	37
ENSMUSG00000159331	810	470	740	455
ENSMUSG00000115158	72	63	49	43
ENSMUSG00000136019	2209	671	931	648
ENSMUSG00000143468	604	701	321	686
ENSMUSG00000203248	41	29	42	42
ENSMUSG00000208642	264	122	278	205
ENSMUSG00000119825	708	327	485	466
ENSMUSG00000192701	239	186	341	399
ENSMUSG00000189100	70	78	145	129
ENSMUSG00000175584	55	60	69	48
ENSMUSG00000197498	73	60	42	119
ENSMUSG00000186170	1565	893	635	1151
ENSMUSG00000199793	9489	8824	11297	10181
ENSMUSG00000199007	9	4	16	10
ENSMUSG00000112686	36	14	21	13
ENSMUSG00000195038	78	130	61	81
ENSMUSG00000105131	3628	3897	3634	2186
ENSMUSG00000171094	26	24	20	17
ENSMUSG00000150100	26070	16750	23613	13768
ENSMUSG00000118520	15201	14924	11158	11125
ENSMUSG00000165403	0	2	1	1
ENSMUSG00000143356	310	670	687	598
ENSMUSG00000181585	528	452	603	487
ENSMUSG00000130105	75	93	84	103
ENSMUSG00000181233	2	3	3	3
ENSMUSG00000159863	241	317	266	223
ENSMUSG00000104913	52	118	94	40
ENSMUSG00000218420	824	1862	2665	1617
ENSMUSG00000103748	1183	552	332	467
ENSMUSG00000212703	28	16	32	18
ENSMUSG00000131880	8742	5080	7153	15914
ENSMUSG00000148084	6850	8428	8926	6838
ENSMUSG00000162974	3661	1954	2154	4106
ENSMUSG00000126606	228	285	208	189
ENSMUSG00000151405	1206	973	1041	913
ENSMUSG00000126812	187	232	210	245
ENSMUSG00000130965	25	43	97	45
ENSMUSG00000209218	4	7	7	5
ENSMUSG00000191263	409	254	323	398
ENSMUSG00000208750	4	3	4	2
ENSMUSG00000199405	662	996	195	706
ENSMUSG00000126406	21	8	7	10
ENSMUSG00000195936	142	160	280	172
ENSMUSG00000182253	112	51	81	55
ENSMUSG00000218080	15	11	26	7
ENSMUSG00000215964	23	22	39	29
ENSMUSG00000176853	38	64	38	65
ENSMUSG00000198373	1889	2516	2693	5284
ENSMUSG00000219456	624	204	477	314
ENSMUSG00000163541	87	71	139	90
ENSMUSG00000182033	640	505	905	655
ENSMUSG00000130736	9	24	19	13
ENSMUSG00000113133	9	3	7	5
ENSMUSG00000154634	21	21	26	33
ENSMUSG00000189184	935	1169	1388	665
ENSMUSG00000132206	116	57	122	94
ENSMUSG00000102967	219	117	149	265
ENSMUSG00000162010	234	140	195	165
ENSMUSG00000147736	55	70	57	59
ENSMUSG00000189892	2234	2065	2272	1415
ENSMUSG00000173858	714	898	643	808
ENSMUSG00000105585	21	14	32	31
ENSMUSG00000196454	16	18	22	28
ENSMUSG00000123867	172	155	68	128
ENSMUSG00000213105	26	25	8	43
ENSMUSG00000207805	189	209	214	121
ENSMUSG00000120471	1154	612	807	668
ENSMUSG00000205041	150	133	111	168
ENSMUSG00000129259	240	244	276	257
ENSMUSG00000102877	120	54	59	52
ENSMUSG00000184599	39	65	13	31
ENSMUSG00000204070	21	14	10	28
ENSMUSG00000166814	2555	1776	1650	1247
ENSMUSG00000145450	31	31	55	31
ENSMUSG00000122873	259	128	217	211
ENSMUSG00000102946	120	165	218	218
ENSMUSG00000193112	241	379	311	298
ENSMUSG00000183614	90	124	109	99
ENSMUSG00000155871	4	8	5	2
ENSMUSG00000115557	11640	12481	8221	11157
ENSMUSG00000204634	14	19	25	25
ENSMUSG00000191780	496	558	245	495
ENSMUSG00000105993	23	8	18	15
ENSMUSG00000124563	608	643	717	792
ENSMUSG00000186559	19	26	25	7
ENSMUSG00000117086	4838	4047	5816	7754
ENSMUSG00000177068	377	545	439	394
ENSMUSG00000180540	6	2	9	7
ENSMUSG00000141218	7034	3196	6006	4737
ENSMUSG00000128599	1	4	2	3
ENSMUSG00000136446	104	92	63	104
ENSMUSG00000181584	2568	1227	1755	1845
ENSMUSG00000133563	51	72	43	77
ENSMUSG00000116718	2113	2398	2251	1417
ENSMUSG00000155504	206	121	93	144
ENSMUSG00000212700	41	32	28	36
ENSMUSG00000218972	1324	2394	1502	938
ENSMUSG00000189168	77	112	302	139
ENSMUSG00000130456	139	41	36	37
ENSMUSG00000111654	794	1484	896	1151
ENSMUSG00000177979	120	60	119	150
ENSMUSG00000152916	12	20	6	5
ENSMUSG00000150997	34	46	46	57
ENSMUSG00000173532	20417	26154	19580	18556
ENSMUSG00000111070	9393	21273	25273	11983
ENSMUSG00000133948	9	4	5	11
ENSMUSG00000158618	672	498	605	958
ENSMUSG00000200854	1808	1801	1578	1939
ENSMUSG00000219634	56	81	77	74
ENSMUSG00000180936	836	409	508	644
ENSMUSG00000216758	21	23	13	27
ENSMUSG00000212879	73	68	100	76
ENSMUSG00000198585	2817	784	1353	942
ENSMUSG00000142104	88	126	101	95
ENSMUSG00000103723	169	109	91	68
ENSMUSG00000156322	67	87	78	66
ENSMUSG00000177367	5	16	11	8
ENSMUSG00000136996	29	18	23	17
ENSMUSG00000217303	58	38	59	56
ENSMUSG00000121198	37	118	69	81
ENSMUSG00000159282	36	31	22	24
ENSMUSG00000149000	3662	8741	7200	5193
ENSMUSG00000150061	1	4	3	3
ENSMUSG00000137444	18	8	22	17
ENSMUSG00000123618	19	51	51	41
ENSMUSG00000146833	472	692	381	807
ENSMUSG00000208737	7	7	7	6
ENSMUSG00000131300	157	132	259	283
ENSMUSG00000204685	30	19	19	27
ENSMUSG00000197311	22	27	41	7
ENSMUSG00000204525	322	388	387	593
ENSMUSG00000149046	487	637	963	936
ENSMUSG00000192384	1222	1338	1282	685
ENSMUSG00000198898	15	8	18	5
ENSMUSG00000138251	1072	1539	1069	1681
ENSMUSG00000214540	1341	1126	894	795
ENSMUSG00000104871	387	225	226	420
ENSMUSG00000133481	471	391	326	207
ENSMUSG00000175618	159	148	144	190
ENSMUSG00000200813	110	63	96	159
ENSMUSG00000178744	687	645	226	634
ENSMUSG00000161126	2491	4966	5150	2832
ENSMUSG00000169479	124	94	108	76
ENSMUSG00000190411	408	326	373	315
ENSMUSG00000152665	1325	1076	1491	954
ENSMUSG00000132639	9	5	5	3
ENSMUSG00000113329	4634	4391	4997	5089
ENSMUSG00000151548	375	209	316	230
ENSMUSG00000175744	4741	2822	2728	4350
ENSMUSG00000138400	60	49	118	52
ENSMUSG00000101717	53	35	17	26
ENSMUSG00000204496	182	37	125	120
ENSMUSG00000219345	288	317	209	297
ENSMUSG00000136561	20	28	23	27
ENSMUSG00000189738	567	647	1031	692
ENSMUSG00000109110	254	232	396	237
ENSMUSG00000183569	21	22	18	22
ENSMUSG00000147753	403	321	301	448
ENSMUSG00000217635	111	136	172	89
ENSMUSG00000105691	115	170	104	175
ENSMUSG00000135986	41	62	133	55
ENSMUSG00000121947	39	58	24	84
ENSMUSG00000150464	14	14	14	15
ENSMUSG00000125145	279	222	330	186
ENSMUSG00000130567	221	177	225	245
ENSMUSG00000180511	383	560	450	560
ENSMUSG00000167674	27	25	42	33
ENSMUSG00000173485	906	404	236	574
ENSMUSG00000167796	743	1049	825	1202
ENSMUSG00000202581	14	26	13	26
ENSMUSG00000149198	322	361	227	317
ENSMUSG00000112576	8977	14210	8475	14146
ENSMUSG00000123831	78	41	33	44
ENSMUSG00000138017	104	51	161	106
ENSMUSG00000110401	201	144	138	251
ENSMUSG00000215259	23	27	65	53
ENSMUSG00000151413	782	1605	947	502
ENSMUSG00000158838	94	133	108	236
ENSMUSG00000196402	107	167	133	110
ENSMUSG00000117803	28	45	34	46
ENSMUSG00000114825	722	539	737	434
ENSMUSG00000212175	110	135	174	141
ENSMUSG00000103591	87	88	64	52
ENSMUSG00000136375	103	77	103	54
ENSMUSG00000214737	5104	2429	2864	3293
ENSMUSG00000126317	310	150	154	171
ENSMUSG00000188081	224	223	304	197
ENSMUSG00000199746	1930	2603	1680	1723
ENSMUSG00000193538	273	93	197	75
ENSMUSG00000184187	1021	1652	1097	1045
ENSMUSG00000167367	8	29	24	25
ENSMUSG00000131532	517	643	442	553
ENSMUSG00000182849	3	0	0	2
ENSMUSG00000217677	220	237	411	294
ENSMUSG00000103802	29	67	46	35
ENSMUSG00000198624	29	38	44	21
ENSMUSG00000119690	2555	1326	1052	1929
ENSMUSG00000119383	647	677	711	524
ENSMUSG00000172416	1702	715	1095	1194
ENSMUSG00000100891	2382	4000	3051	2630
ENSMUSG00000182001	626	525	314	476
ENSMUSG00000178389	719	477	540	490
ENSMUSG00000195057	176	124	159	104
ENSMUSG00000141922	4695	6226	9173	5660
ENSMUSG00000140789	1095	1015	1091	584
ENSMUSG00000106885	48	33	45	28
ENSMUSG00000129163	32	14	16	23
ENSMUSG00000195220	37	35	44	20
ENSMUSG00000135725	36	36	29	22
ENSMUSG00000152210	2400	1678	1355	1583
ENSMUSG00000150518	257	294	219	294
ENSMUSG00000124338	1155	1374	799	1606
ENSMUSG00000139529	61	36	40	34
ENSMUSG00000199460	55	22	28	32
ENSMUSG00000163929	2676	1859	2572	2383
ENSMUSG00000135971	2	2	1	4
ENSMUSG00000148441	11	10	6	7
ENSMUSG00000136532	1	2	5	1
ENSMUSG00000114244	35	45	28	31
ENSMUSG00000109030	31599	23400	19582	35351
ENSMUSG00000129899	17	40	30	14
ENSMUSG00000181504	1511	2714	1709	513
ENSMUSG00000153437	6849	5350	4932	3184
ENSMUSG00000202154	33	46	14	18
ENSMUSG00000175718	24	36	34	18
ENSMUSG00000200824	214	205	219	166
ENSMUSG00000194796	1234	645	773	607
ENSMUSG00000163013	4	12	11	9
ENSMUSG00000169453	38	10	18	26
ENSMUSG00000150056	4201	4405	4498	4898
ENSMUSG00000147498	28	34	37	21
ENSMUSG00000100828	371	151	296	237
ENSMUSG00000133979	841	985	1240	877
ENSMUSG00000219786	119	56	70	59
ENSMUSG00000203646	88	48	88	77
ENSMUSG00000176238	34	64	45	23
ENSMUSG00000173028	31	52	44	21
ENSMUSG00000207560	30	32	34	40
ENSMUSG00000176527	7	5	7	2
ENSMUSG00000102428	39	40	83	28
ENSMUSG00000104538	71	143	81	97
ENSMUSG00000169009	364	588	662	304
ENSMUSG00000160819	96	68	67	45
ENSMUSG00000164217	34	9	26	44
ENSMUSG00000190881	3619	8461	6470	5709
ENSMUSG00000189387	90	146	174	180
ENSMUSG00000167242	79	146	69	96
ENSMUSG00000176688	42	53	63	63
ENSMUSG00000127611	193	73	66	178
ENSMUSG00000210123	29	20	31	17
ENSMUSG00000215858	79	75	46	39
ENSMUSG00000194981	18	25	18	13
ENSMUSG00000143471	7	6	12	11
ENSMUSG00000190168	65	68	15	74
ENSMUSG00000181412	11	7	5	5
ENSMUSG00000184414	5208	5278	4105	3709
ENSMUSG00000142886	14	23	25	12
ENSMUSG00000183732	4139	4494	5327	3925
ENSMUSG00000198916	236	330	315	315
ENSMUSG00000205595	591	1421	1425	720
ENSMUSG00000174805	2165	3682	4464	3539
ENSMUSG00000213132	6	1	4	5
ENSMUSG00000159515	2632	5082	5612	3708
ENSMUSG00000195976	160	510	342	434
ENSMUSG00000167906	41	45	62	66
ENSMUSG00000115243	41	20	24	18
ENSMUSG00000178820	260	546	292	379
ENSMUSG00000201076	9	5	1	3
ENSMUSG00000138425	4680	6238	8809	7935
ENSMUSG00000202011	72	71	103	97
ENSMUSG00000115816	569	764	1009	686
ENSMUSG00000164644	152	148	147	131
ENSMUSG00000132025	72	79	96	34
ENSMUSG00000140946	70	33	94	63
ENSMUSG00000154086	48	17	26	11
ENSMUSG00000135984	2419	2042	1558	2869
ENSMUSG00000114220	93	204	100	166
ENSMUSG00000169653	303	368	376	459
ENSMUSG00000214177	482	536	939	356
ENSMUSG00000133416	426	817	886	807
ENSMUSG00000133428	323	712	607	510
