gene_id	N61311_untreated	N61311_dex	N052611_untreated	N052611_dex	N080611_untreated	N080611_dex	N61311R_untreated	N61311R_dex
ENSG00000107607	800	26	12	32	20	32	11	10
ENSG00000105268	700	14	20	38	22	41	27	27
ENSG00000225986	267950	3516	6151	3935	9021	6142	4163	3230
ENSG00000154212	250	10	4	7	11	3	1	7
ENSG00000238338	4850	136	112	102	110	83	116	93
ENSG00000226983	30450	774	770	1030	1285	847	1068	726
ENSG00000108174	50	2	2	0	3	3	2	5
ENSG00000128988	17300	321	558	652	338	398	599	551
ENSG00000107393	600	6	4	5	3	4	5	10
ENSG00000125183	49050	1211	2328	1248	2420	1312	1200	1286
ENSG00000167435	1436500	41244	44091	30313	15532	36486	18522	34217
ENSG00000159332	1500	11	13	11	13	17	14	9
ENSG00000140601	6400	116	57	188	279	93	249	149
ENSG00000122805	15750	765	278	244	405	296	280	223
ENSG00000230841	3250	62	109	43	50	42	44	123
ENSG00000173901	53550	693	418	370	623	514	1141	637
ENSG00000157106	2300	48	48	37	22	30	32	45
ENSG00000131421	1700	57	55	62	53	54	43	86
ENSG00000100600	1700	34	30	24	35	13	58	18
ENSG00000206047	7700	90	176	208	131	114	166	160
ENSG00000137386	40150	231	1107	650	672	478	1009	694
ENSG00000116297	60550	1105	809	901	1155	1023	1012	1246
ENSG00000213131	5350	152	136	86	173	112	121	82
ENSG00000247630	1350	24	11	18	12	15	24	16
ENSG00000185441	2750	82	65	56	144	65	70	117
ENSG00000216037	2550	29	57	67	41	108	85	49
ENSG00000239064	3450	65	89	60	62	131	57	76
ENSG00000173083	19900	538	669	683	658	536	586	568
ENSG00000165665	4050	206	128	126	134	132	125	147
ENSG00000160276	9550	122	195	176	190	248	115	153
ENSG00000132191	5300	115	143	259	152	196	237	248
ENSG00000245792	12450	149	317	88	231	134	250	131
ENSG00000102357	3300	97	99	78	34	46	61	47
ENSG00000219732	30650	833	514	905	909	629	649	601
ENSG00000248511	12450	92	225	89	225	163	277	130
ENSG00000177679	2450	127	97	167	122	180	60	125
ENSG00000124614	1250	21	44	12	21	22	31	13
ENSG00000163731	1550	48	43	35	64	22	46	32
ENSG00000134986	2100	37	72	47	50	46	28	26
ENSG00000201123	55150	549	1290	601	887	817	452	358
ENSG00000166358	250	9	1	8	3	6	2	4
ENSG00000159519	46850	419	1067	743	542	424	1058	598
ENSG00000202544	19050	123	364	212	386	153	300	169
ENSG00000133050	1550	38	50	25	53	34	40	39
ENSG00000143705	2200	17	40	40	47	19	34	13
ENSG00000140564	27900	449	534	212	237	352	461	471
ENSG00000230036	15750	169	145	309	245	220	297	255
ENSG00000215392	50	6	3	3	0	2	4	1
ENSG00000167434	1250	38	24	31	30	27	56	16
ENSG00000164549	1650	28	23	35	15	11	26	12
ENSG00000106736	15500	69	234	192	112	188	185	178
ENSG00000185118	2100	33	60	72	34	25	26	51
ENSG00000244295	32000	398	609	486	546	326	1014	177
ENSG00000114434	2700	59	39	30	66	86	62	53
ENSG00000159034	4550	85	111	102	119	121	125	49
ENSG00000192789	68650	685	1903	2302	1697	1123	1688	1513
ENSG00000134461	7550	71	109	54	83	167	87	87
ENSG00000225904	2250	74	29	55	41	57	53	40
ENSG00000238265	7350	178	211	132	145	161	203	110
ENSG00000224083	350	8	7	16	9	10	11	12
ENSG00000165165	250	1	4	6	7	5	5	6
ENSG00000175376	10950	228	122	190	152	121	182	119
ENSG00000203966	1750	41	34	35	48	54	38	50
ENSG00000153319	1050	11	32	6	26	4	14	5
ENSG00000157036	44050	756	1093	774	1012	648	1289	880
ENSG00000210895	22300	292	475	484	517	743	875	751
ENSG00000148748	9100	256	234	308	242	264	373	376
ENSG00000126898	1700	18	31	51	45	55	40	83
ENSG00000174637	5300	117	93	66	83	114	123	79
ENSG00000229373	3300	39	51	72	23	45	64	10
ENSG00000213483	37850	911	278	1165	635	891	588	891
ENSG00000109171	650	6	5	9	8	5	5	5
ENSG00000234331	10200	196	233	323	207	209	167	298
ENSG00000168130	10600	166	117	89	263	227	140	80
ENSG00000223590	1050	6	30	4	14	12	30	12
ENSG00000112932	39250	726	774	421	305	413	346	279
ENSG00000190141	2800	81	97	84	62	30	56	51
ENSG00000114704	300800	3604	8747	4667	7242	6930	8634	5740
ENSG00000104927	60900	1381	1900	1202	1843	1229	1312	1815
ENSG00000104820	9000	87	117	136	135	148	110	48
ENSG00000249358	4700	76	74	95	115	35	77	45
ENSG00000181586	2300	59	36	37	36	39	40	30
ENSG00000149435	1650	35	30	21	35	40	35	25
ENSG00000132722	13400	303	149	185	279	295	346	226
ENSG00000215366	300	6	12	8	8	17	5	9
ENSG00000173451	51200	2066	1914	451	958	815	1489	1206
ENSG00000202952	21650	349	606	409	677	306	709	304
ENSG00000164376	2850	116	137	114	104	107	98	69
ENSG00000134158	79550	624	1368	680	1738	605	970	801
ENSG00000163064	1586700	17669	25646	10847	34070	13810	25218	13176
ENSG00000149680	15900	247	325	176	218	328	195	223
ENSG00000213160	309000	3781	3705	5059	4542	3650	5567	5733
ENSG00000247563	7950	75	109	93	168	87	146	88
ENSG00000104839	4600	58	125	29	88	36	108	20
ENSG00000136469	74100	434	1305	1356	995	914	1077	1072
ENSG00000196707	300	6	1	1	4	1	2	8
ENSG00000239349	36450	773	1809	982	1090	1402	875	519
ENSG00000130368	8750	119	162	114	187	203	139	70
ENSG00000108984	3400	75	69	55	79	35	43	51
ENSG00000183128	6250	197	190	175	154	128	133	158
ENSG00000179481	5700	152	148	128	204	127	202	146
ENSG00000103856	137000	2792	2080	2583	1855	1821	2315	1972
ENSG00000105340	52600	666	779	818	699	1302	829	812
ENSG00000200239	15800	217	275	171	213	177	131	94
ENSG00000127089	6000	95	78	62	108	67	79	101
ENSG00000133288	500	38	8	18	17	22	31	14
ENSG00000166929	11650	251	234	194	394	256	231	379
ENSG00000150848	50	0	0	0	2	0	0	2
ENSG00000110242	33700	1124	559	741	1025	1095	1021	997
ENSG00000221171	7950	156	97	109	137	148	136	59
ENSG00000209381	50	4	8	4	4	5	7	7
ENSG00000106174	28500	436	566	354	556	604	474	520
ENSG00000138904	950	19	20	42	42	14	8	21
ENSG00000147662	2650	73	53	78	44	81	37	28
ENSG00000137056	150	7	2	1	4	6	3	9
ENSG00000156123	2850	57	20	21	20	52	35	32
ENSG00000134338	10000	407	228	154	223	202	292	143
ENSG00000187573	4300	93	185	118	168	167	168	110
ENSG00000171302	21100	271	423	296	632	306	403	208
ENSG00000135784	2700	35	39	46	43	21	26	37
ENSG00000232199	18450	276	724	548	691	322	293	336
ENSG00000154649	550	14	12	9	5	4	5	6
ENSG00000100717	2050	27	50	26	32	103	64	51
ENSG00000100657	100	0	1	2	0	2	0	3
ENSG00000223747	5350	60	95	35	63	87	100	83
ENSG00000150465	1750	51	33	66	33	61	41	38
ENSG00000157363	10450	73	118	97	63	105	83	62
ENSG00000236502	21200	399	473	509	645	413	561	263
ENSG00000202066	56100	1665	1641	1115	691	1766	3227	2176
ENSG00000142176	850	14	24	10	13	13	16	16
ENSG00000147773	4100	44	63	72	88	47	38	141
ENSG00000211508	150	2	2	0	6	4	2	0
ENSG00000112164	288150	6037	3091	10593	4555	5561	7669	4039
ENSG00000207131	114050	1954	3508	1715	1062	2587	2417	2848
ENSG00000219500	17900	478	508	461	335	177	500	332
ENSG00000127983	78300	1251	1262	2688	1839	732	1717	1845
ENSG00000242983	51000	739	990	327	1189	675	877	855
ENSG00000137048	1550	39	23	55	38	63	61	66
ENSG00000231327	26700	448	491	539	1105	688	505	456
ENSG00000122441	73050	1763	1538	2032	936	893	1318	2175
ENSG00000196112	43000	605	374	783	642	829	918	595
ENSG00000181168	7750	172	191	107	363	126	199	129
ENSG00000183212	2900	102	151	34	48	90	34	28
ENSG00000185661	798250	20947	21093	16806	17051	21892	7921	25139
ENSG00000159354	17350	246	156	152	238	293	268	165
ENSG00000136808	97300	582	842	561	591	415	1035	670
ENSG00000248603	900	7	5	10	7	7	15	3
ENSG00000201559	24800	425	521	294	616	395	838	532
ENSG00000248335	11000	105	226	316	267	243	416	157
ENSG00000239560	1500	25	50	28	22	22	21	27
ENSG00000246490	119050	2317	1872	1548	1554	2910	1313	1265
ENSG00000193084	12650	93	97	118	138	80	103	126
ENSG00000182151	18950	994	939	324	418	440	337	589
ENSG00000176310	17800	411	355	446	400	378	437	344
ENSG00000139606	1500	23	26	39	51	48	44	25
ENSG00000162499	22000	212	307	331	535	306	485	229
ENSG00000208213	90450	3832	2107	2631	1614	1722	1746	1154
ENSG00000132381	1000	32	19	11	35	18	13	10
ENSG00000234268	1150	12	18	25	18	14	15	16
ENSG00000159213	1150	23	5	16	10	25	19	25
ENSG00000175532	37900	592	699	263	491	595	558	595
ENSG00000130973	2400	49	68	130	51	91	55	80
ENSG00000210754	12100	171	226	268	187	304	285	257
ENSG00000162489	80650	2332	1294	1677	1323	1281	1380	570
ENSG00000248866	900	22	11	23	18	11	16	23
ENSG00000139035	186650	2745	2893	2235	4021	1493	2553	2848
ENSG00000171336	8400	209	127	183	236	215	168	246
ENSG00000219279	13150	155	181	197	218	64	172	82
ENSG00000219895	91750	2815	1710	2327	4295	4424	2761	1069
ENSG00000234076	22400	241	214	416	526	226	423	455
ENSG00000180655	550	18	6	12	7	19	3	15
ENSG00000106491	13300	183	179	131	141	145	186	198
ENSG00000135341	1100	28	17	44	48	18	32	55
ENSG00000208762	15700	292	215	300	315	105	143	257
ENSG00000111801	3200	69	29	63	67	45	39	85
ENSG00000216701	1800	140	78	15	84	76	73	50
ENSG00000110851	39550	1426	759	1128	1065	1271	638	1303
ENSG00000177869	200	5	9	8	1	3	6	6
ENSG00000203044	13000	330	253	225	223	278	198	218
ENSG00000210024	1800	103	155	48	91	65	125	69
ENSG00000113366	10300	208	429	428	329	199	199	240
ENSG00000151240	50	2	3	2	1	2	0	0
ENSG00000186999	1000	28	35	28	19	16	17	38
ENSG00000197564	2450	60	129	101	68	74	26	74
ENSG00000145619	213450	5042	8124	4053	6908	2470	22573	2810
ENSG00000232791	1050	21	4	11	19	10	30	10
ENSG00000247313	900	5	16	17	10	21	18	10
ENSG00000202134	5850	136	109	100	136	84	63	77
ENSG00000180223	18250	239	485	111	311	321	210	459
ENSG00000100391	2350	31	37	57	41	20	33	38
ENSG00000233372	4050	234	85	187	147	203	264	180
ENSG00000132730	400	7	6	1	4	4	4	7
ENSG00000120167	166400	2687	6279	1749	2316	4540	4716	4239
ENSG00000240530	5700	113	75	45	42	39	99	50
ENSG00000167726	11000	247	221	338	117	148	281	355
ENSG00000225909	1291200	42565	17872	19963	21769	24574	28427	26319
ENSG00000178535	1450	62	80	21	79	36	57	41
ENSG00000237193	850	17	12	16	15	6	9	8
ENSG00000136897	1800	19	18	16	15	28	12	9
ENSG00000124699	318300	1859	4017	4210	3829	3591	4395	6087
ENSG00000152085	6600	77	140	104	107	85	146	106
ENSG00000149377	1900	27	45	37	29	25	13	56
ENSG00000168294	9450	108	222	95	81	90	182	136
ENSG00000184187	4250	148	172	115	175	78	108	115
ENSG00000141255	76300	1406	1333	1754	1095	1630	729	1773
ENSG00000183155	36000	657	686	714	678	214	433	896
ENSG00000135587	42650	424	907	294	439	425	604	283
ENSG00000157068	19600	429	458	183	359	655	158	300
ENSG00000165526	1600	54	28	27	27	22	16	26
ENSG00000196167	1150	7	14	6	8	6	8	11
ENSG00000233477	20600	225	316	237	696	404	482	422
ENSG00000138322	19400	402	573	466	498	544	379	454
ENSG00000191204	8900	221	234	183	284	216	231	147
ENSG00000220609	14500	245	331	209	231	185	319	199
ENSG00000171871	26700	496	830	339	598	510	310	502
ENSG00000121602	700	6	15	15	10	16	21	19
ENSG00000184576	4000	104	51	65	49	43	47	64
ENSG00000171553	1150	18	19	18	19	13	39	35
ENSG00000213887	350	3	0	0	4	4	3	2
ENSG00000216375	26350	238	415	871	513	467	508	431
ENSG00000236478	4350	44	92	70	164	52	82	66
ENSG00000142776	18000	378	234	436	339	357	343	395
ENSG00000128987	27100	604	796	468	428	286	456	784
ENSG00000247361	1300	32	28	30	10	22	21	28
ENSG00000200919	534300	4592	6994	3959	3311	2522	4657	2473
ENSG00000219761	35100	198	934	324	600	286	376	267
ENSG00000111645	52150	1171	885	1030	1563	1104	751	1335
ENSG00000157377	213200	4443	4042	5131	6045	3330	4151	5987
ENSG00000200375	1950	52	43	43	61	62	25	54
ENSG00000164381	2400	46	69	53	85	53	129	35
ENSG00000240550	11200	167	154	191	211	147	194	151
ENSG00000154381	72800	1608	1997	1635	1337	449	1315	1134
ENSG00000136203	87250	1152	1859	1515	1848	2362	2170	1457
ENSG00000163327	150	1	3	1	0	4	5	6
ENSG00000189346	133550	2727	1279	4407	3040	1981	1711	3344
ENSG00000162944	1800	38	53	62	77	99	19	84
ENSG00000142299	19400	331	488	543	557	268	281	404
ENSG00000133739	400	11	11	9	3	6	9	1
ENSG00000114026	1350	24	28	27	22	22	14	10
ENSG00000226437	13150	742	406	444	258	383	285	343
ENSG00000177191	50	3	8	1	4	0	2	4
ENSG00000222534	24300	530	663	515	547	1054	644	720
ENSG00000203857	1550	46	50	38	53	14	47	38
ENSG00000218823	27150	295	482	265	617	330	453	315
ENSG00000243772	8500	161	247	238	245	187	190	140
ENSG00000154157	1600	63	45	28	46	49	25	43
ENSG00000138409	57300	2329	1683	1864	2608	1252	2768	4134
ENSG00000155125	1160750	11715	14346	13895	22255	11862	16416	8455
ENSG00000113116	24100	511	666	455	1832	361	859	384
ENSG00000212833	300	6	7	3	3	4	2	7
ENSG00000195379	6950	172	188	151	154	160	196	229
ENSG00000223412	4250	29	95	102	170	73	70	88
ENSG00000169948	26700	1361	1042	598	782	1130	369	977
ENSG00000182940	14950	115	139	150	256	167	112	130
ENSG00000149023	643450	14797	6662	9108	8925	10308	11055	9497
ENSG00000200288	39850	483	374	231	424	623	615	409
ENSG00000127652	20350	456	891	551	325	211	749	625
ENSG00000245266	2450	82	113	60	66	136	61	71
ENSG00000115391	600	29	25	23	9	12	29	38
ENSG00000235212	6750	87	153	127	112	136	136	118
ENSG00000150588	5100	122	216	326	214	207	228	232
ENSG00000178021	12650	378	727	331	211	406	615	258
ENSG00000209343	4350	170	176	250	166	174	229	222
ENSG00000156766	6700	111	89	102	78	70	99	55
ENSG00000157554	7100	127	167	172	140	187	147	157
ENSG00000243938	4550	62	129	55	232	31	168	51
ENSG00000128621	500	23	11	8	12	23	18	20
ENSG00000101587	1200	30	16	16	17	10	21	46
ENSG00000125745	23050	362	367	391	425	395	756	420
ENSG00000223115	28550	752	414	391	662	671	481	745
ENSG00000119431	4850	77	80	92	118	112	65	78
ENSG00000187455	5700	74	101	117	124	129	100	84
ENSG00000153023	26200	375	432	319	338	642	391	412
ENSG00000225625	5400	151	87	98	176	83	210	205
ENSG00000144372	3026700	59636	62624	54740	82576	81698	34566	36395
ENSG00000138469	12000	188	113	159	219	180	189	199
ENSG00000175745	4950	49	112	45	53	46	84	31
ENSG00000153251	450	5	4	1	9	2	7	3
ENSG00000108907	6800	189	225	252	147	294	276	143
ENSG00000134101	85400	1332	1357	840	860	1533	875	1212
ENSG00000201359	9450	79	113	131	99	141	157	215
ENSG00000147207	42600	2850	1334	1107	1316	2030	1991	1167
ENSG00000130593	5750	28	173	38	94	52	106	35
ENSG00000243319	6400	117	149	174	72	94	101	109
ENSG00000138188	7600	132	338	135	125	103	128	72
ENSG00000211070	1650	28	38	38	51	24	19	36
ENSG00000168574	350	6	6	10	6	7	13	13
ENSG00000205927	1250	20	25	24	41	31	33	30
ENSG00000110588	150	3	2	2	5	7	5	3
ENSG00000241358	38900	449	419	466	712	777	996	718
ENSG00000225132	7600	134	101	94	137	132	278	164
ENSG00000106525	4050	68	137	112	75	137	195	100
ENSG00000164548	3450	19	45	57	42	38	50	54
ENSG00000102742	52950	545	822	751	1521	1415	1188	879
ENSG00000244080	1350	34	29	52	25	25	37	36
ENSG00000212304	184750	5654	4243	4487	4530	6667	3876	4891
ENSG00000153677	66350	1007	1654	1257	1386	714	748	1905
ENSG00000146591	2400	51	47	17	54	26	30	17
ENSG00000208932	5050	91	93	132	128	92	107	101
ENSG00000216297	27000	855	531	707	598	601	311	257
ENSG00000149340	80500	1757	1217	1440	3033	1286	1838	1559
ENSG00000207338	2400	15	25	52	23	36	19	21
ENSG00000246501	2600	67	45	44	52	29	15	48
ENSG00000151697	1058400	19140	15454	23994	35492	21975	12490	20971
ENSG00000237920	31500	1204	1229	653	652	770	876	602
ENSG00000205040	35500	564	558	1231	669	411	1528	701
ENSG00000148546	327550	8761	10035	6288	6277	7848	6648	7122
ENSG00000246631	8000	523	298	245	325	435	157	370
ENSG00000137646	2700	55	43	45	39	71	86	33
ENSG00000155812	200	10	3	8	1	6	3	4
ENSG00000133018	39750	1249	863	547	669	900	398	1049
ENSG00000234940	950	10	8	22	17	13	15	16
ENSG00000184217	20900	459	633	321	471	502	489	374
ENSG00000151259	150	1	5	7	2	1	2	2
ENSG00000122110	2100	44	37	28	29	59	84	52
ENSG00000161926	8300	243	133	136	144	128	95	74
ENSG00000209551	150	17	8	11	16	11	16	14
ENSG00000164911	3000	37	44	31	37	41	71	39
ENSG00000235399	1550	28	29	36	28	17	29	18
ENSG00000211374	6300	258	158	95	117	83	321	252
ENSG00000145843	600	4	2	9	9	16	8	29
ENSG00000156138	6100	57	86	84	96	74	119	67
ENSG00000232991	76900	1838	1314	3214	3217	2279	1531	2645
ENSG00000235226	110600	3313	1689	2553	3088	2953	3797	1633
ENSG00000236595	323500	8243	10161	6413	7735	5812	7132	3929
ENSG00000208928	13150	212	377	303	469	393	465	157
ENSG00000180693	4000	103	93	46	77	86	62	66
ENSG00000231244	22700	335	185	470	194	314	302	173
ENSG00000151800	50050	821	894	487	724	904	395	372
ENSG00000203079	16800	285	580	186	282	266	663	182
ENSG00000148013	129900	2373	4521	2131	3165	4820	2098	2594
ENSG00000225371	2250	42	19	56	42	54	22	28
ENSG00000205900	4400	93	77	77	71	139	74	102
ENSG00000242065	100	19	5	6	4	1	11	7
ENSG00000161799	2950	101	27	52	45	86	73	101
ENSG00000113231	170550	1169	1894	2194	2134	2484	2571	407
ENSG00000106689	6300	138	158	209	121	163	120	167
ENSG00000242685	35850	812	448	432	631	1061	673	626
ENSG00000115013	18600	326	121	246	277	379	298	272
ENSG00000149064	65950	1046	1220	759	523	758	804	1639
ENSG00000207554	2300	13	27	51	35	19	35	12
ENSG00000214918	20300	580	362	570	298	336	422	404
ENSG00000147371	27550	536	419	416	886	742	1066	608
ENSG00000150323	53800	1598	692	648	1067	846	1331	1504
ENSG00000223598	73500	2363	2286	1282	3215	2351	2074	3369
ENSG00000155143	2800	57	59	46	43	43	66	50
ENSG00000136239	450	8	8	6	6	9	5	7
ENSG00000195068	950	14	40	41	36	17	45	52
ENSG00000139245	83100	3872	1414	2266	1909	1684	2534	2042
ENSG00000130651	150	24	19	9	9	20	24	23
ENSG00000246681	650	18	12	11	6	5	7	12
ENSG00000113876	300	9	13	7	8	19	13	13
ENSG00000137659	700	5	13	9	13	13	2	10
ENSG00000129178	43500	965	515	307	901	1076	398	531
ENSG00000114298	850	44	37	25	18	47	27	40
ENSG00000249470	4150	41	72	53	33	25	34	24
ENSG00000132069	92350	1591	1419	1561	1151	1631	1821	1284
ENSG00000183532	48050	724	611	793	1090	1028	1914	482
ENSG00000160951	146300	910	2386	464	1483	539	1762	1031
ENSG00000224140	1350	17	32	29	26	33	20	20
ENSG00000163701	150	7	5	4	3	4	3	5
ENSG00000182906	23050	205	351	301	154	190	227	322
ENSG00000239314	184100	3617	4167	2582	2663	7803	4243	5683
ENSG00000196468	1900	72	90	107	105	54	100	42
ENSG00000180321	7350	138	141	85	202	82	119	68
ENSG00000175866	100	1	0	2	0	0	3	1
ENSG00000103250	180000	3122	7634	8261	2893	5358	6047	4178
ENSG00000185048	4000	109	137	68	88	65	54	118
ENSG00000125857	100	6	2	4	12	4	4	9
ENSG00000224366	9300	147	83	164	195	86	88	85
ENSG00000177851	1950	58	26	35	40	61	47	47
ENSG00000127594	37050	863	380	441	406	645	526	545
ENSG00000148354	307300	6230	17592	8524	4549	11945	8880	18546
ENSG00000218118	950	35	23	37	20	39	44	30
ENSG00000209554	8900	123	106	158	179	284	161	271
ENSG00000164325	3450	83	61	39	79	82	75	92
ENSG00000147161	2200	35	64	30	37	52	26	45
ENSG00000158797	13650	322	234	343	387	446	221	420
ENSG00000185200	135000	2059	2787	2778	1730	3730	4330	2471
ENSG00000138453	16550	319	551	203	361	275	387	297
ENSG00000207322	11400	89	129	45	136	49	164	66
ENSG00000186186	21800	334	646	538	401	385	471	395
ENSG00000165935	26400	217	725	234	628	257	387	346
ENSG00000240806	17400	844	534	1003	689	1019	904	797
ENSG00000246160	2700	64	50	89	54	24	50	39
ENSG00000205591	10150	159	222	214	93	138	279	114
ENSG00000240647	452450	1913	5961	3133	10995	4203	7169	2536
ENSG00000167895	4900	225	102	67	96	171	182	260
ENSG00000233205	26050	955	827	1670	1100	1407	1303	856
ENSG00000122482	6300	87	111	210	194	96	122	175
ENSG00000124581	3800	179	161	220	186	179	138	86
ENSG00000237486	2350	36	53	36	31	18	37	27
ENSG00000193504	2325750	57425	42237	52782	27243	70558	37260	21459
ENSG00000145039	127100	1620	1491	1504	2185	2288	1850	1570
ENSG00000192400	111650	1480	2026	857	2069	1720	557	1609
ENSG00000177320	97050	2231	884	1465	1797	1617	710	2354
ENSG00000110443	950	7	17	14	7	32	26	27
ENSG00000113182	1100	49	24	53	27	13	45	29
ENSG00000119505	4050	62	81	114	92	77	96	66
ENSG00000184760	200	2	4	1	3	4	6	8
ENSG00000151208	1800	17	37	13	15	15	52	31
ENSG00000193824	37550	477	1305	770	603	1413	852	1144
ENSG00000217077	100	4	1	4	2	0	3	0
ENSG00000177847	1150	47	39	21	22	16	12	21
ENSG00000248969	9150	82	356	104	264	169	211	103
ENSG00000146929	4000	106	107	123	81	107	162	157
ENSG00000204335	9800	168	151	137	183	221	74	116
ENSG00000221587	1250	29	49	16	60	18	23	26
ENSG00000237013	29150	457	1176	1728	788	1106	1107	753
ENSG00000188872	50	2	0	0	2	1	1	0
ENSG00000170363	21650	363	358	156	226	215	310	260
ENSG00000157506	500	3	6	5	6	1	31	7
ENSG00000234558	1100	29	36	22	31	30	38	63
ENSG00000134947	17300	182	184	114	123	99	317	119
ENSG00000123321	156350	5430	2636	3559	3113	4906	3806	3019
ENSG00000133390	850	9	8	36	15	21	14	11
ENSG00000110630	350	9	9	6	12	9	13	8
ENSG00000192709	52600	633	1220	1398	1040	879	1051	764
ENSG00000119809	11600	116	197	88	346	101	231	143
ENSG00000244235	15150	160	186	104	141	129	316	92
ENSG00000122927	14900	494	405	421	183	589	303	206
ENSG00000120594	80000	884	1264	1219	1126	1429	1181	986
ENSG00000212652	9850	183	124	216	302	248	105	298
ENSG00000105671	100	5	3	3	0	1	3	2
ENSG00000183827	4050	93	90	96	84	148	125	56
ENSG00000223443	7900	164	126	107	106	118	100	142
ENSG00000213869	200	10	10	11	20	24	15	10
ENSG00000138839	700	13	23	18	26	20	15	22
ENSG00000150233	30000	532	546	1010	471	505	483	411
ENSG00000140544	11450	107	299	255	230	270	229	347
ENSG00000161692	1150	24	19	18	22	20	24	26
ENSG00000120559	24950	272	319	324	302	628	543	141
ENSG00000100462	10700	198	45	227	100	215	296	295
ENSG00000190239	200	17	12	10	4	13	9	10
ENSG00000246083	6300	90	142	103	68	71	87	82
ENSG00000212120	250	4	13	14	5	7	4	11
ENSG00000185277	1500	25	30	25	26	15	19	23
ENSG00000152696	21250	217	301	217	155	152	371	159
ENSG00000190112	850	10	18	9	16	15	14	18
ENSG00000248385	550	11	2	13	17	11	14	14
ENSG00000210441	15700	295	423	225	217	504	465	381
ENSG00000149897	850	16	13	12	25	23	25	20
ENSG00000220556	6000	53	38	128	85	99	51	97
ENSG00000116016	3900	105	67	80	98	41	112	54
ENSG00000145306	4400	86	84	100	151	86	68	100
ENSG00000124905	11850	389	406	291	281	330	247	443
