gene_id	SRR6200001	SRR6200002	SRR6200003	SRR6200004	SRR6200005	SRR6200006	SRR6200007	SRR6200008	SRR6200009	SRR6200010	SRR6200011	SRR6200012
ENSG00000182108	6400	123	117	290	189	98	210	265	349	202	474	175
ENSG00000120695	59200	1966	2446	1251	1408	1295	1633	1825	1056	2206	1834	2530
ENSG00000172356	20950	265	383	267	249	454	285	283	377	316	264	459
ENSG00000197504	72900	1237	1563	1651	1277	2469	1766	2577	1854	2979	2661	2204
ENSG00000154544	6300	107	71	135	643	608	396	348	229	227	249	159
ENSG00000228105	3200	24	34	30	22	48	20	47	28	18	43	22
ENSG00000161926	1900	22	22	13	22	47	45	31	25	11	56	21
ENSG00000209551	3250	34	77	66	201	253	212	170	119	46	109	138
ENSG00000140295	8100	230	306	328	292	241	299	430	254	259	290	493
ENSG00000212205	47050	1664	1648	1043	938	1264	1297	1154	845	1155	1197	1343
ENSG00000113746	2450	54	67	39	74	82	50	67	52	48	55	27
ENSG00000204080	174750	1328	2020	2826	675	1375	1135	2567	1249	2285	2110	1537
ENSG00000124747	2400	34	57	68	87	72	74	77	37	55	53	24
ENSG00000212783	49200	1030	1577	1117	2854	932	1241	1167	888	2235	1996	769
ENSG00000236010	2200	45	32	37	37	25	36	61	87	74	36	36
ENSG00000106545	9000	90	115	146	178	158	119	165	174	104	131	167
ENSG00000160953	37000	865	610	372	731	1146	770	452	917	336	886	617
ENSG00000139784	7500	91	132	62	86	114	188	109	121	123	112	93
ENSG00000104782	2394300	78949	82037	40706	47556	89473	52373	78707	27481	74077	51275	55817
ENSG00000220181	18300	288	431	485	423	413	417	396	561	380	378	474
ENSG00000148921	31950	1369	1289	1367	1371	983	1106	788	888	853	842	1094
ENSG00000105766	900	17	28	30	19	22	35	15	19	22	31	27
ENSG00000165509	2450	43	62	89	72	74	64	98	64	93	89	44
ENSG00000122019	105350	2863	3515	2180	1567	2837	2233	2032	1871	5109	2810	3467
ENSG00000232162	117300	1978	1331	2456	1312	2530	2074	1651	1846	2553	1497	1919
ENSG00000208928	25000	444	413	295	440	612	554	397	596	284	543	430
ENSG00000149961	12150	462	510	280	321	234	230	391	658	227	407	144
ENSG00000231244	2450	36	88	76	59	71	31	30	64	75	45	93
ENSG00000168027	12700	505	585	365	320	298	438	261	305	340	417	254
ENSG00000204519	3800	36	51	64	41	51	51	34	42	54	59	92
ENSG00000150872	750	24	16	16	16	11	9	13	18	20	14	22
ENSG00000198409	6850	214	141	132	123	126	224	133	121	89	172	109
ENSG00000143957	358300	6322	9615	4790	8709	1885	4595	4813	3402	8055	4116	5962
ENSG00000148013	6950	186	152	123	98	100	157	89	141	130	117	82
ENSG00000242065	30600	513	295	561	1695	2446	1952	1783	1928	856	770	1222
ENSG00000113231	2450	32	22	23	95	69	120	147	78	98	49	80
ENSG00000138775	3700	120	74	118	132	118	103	175	159	127	106	156
ENSG00000243742	63900	1795	3056	1726	1381	1837	926	2724	2608	2437	1257	2004
ENSG00000102716	22550	212	307	288	331	452	331	483	306	411	288	322
ENSG00000142466	3350	163	110	91	50	67	87	113	103	84	137	73
ENSG00000179808	77450	3502	3407	4138	2377	4554	3023	2299	3928	2301	2211	1938
ENSG00000139326	10100	273	482	472	350	253	253	181	321	273	330	344
ENSG00000224669	130450	1197	1312	715	4864	2515	2578	3675	2514	3451	2131	2508
ENSG00000102010	593450	9185	14730	14194	27901	9368	15356	17953	23514	19332	22422	17437
ENSG00000200043	802500	14144	14873	24753	114557	77230	45102	62990	74305	28594	37447	30075
ENSG00000200724	450	26	14	9	18	21	33	6	37	49	28	9
ENSG00000119371	15000	313	591	395	573	277	600	686	429	288	328	476
ENSG00000206768	800	23	32	25	30	21	27	41	19	21	49	31
ENSG00000145282	10900	120	178	129	232	287	155	245	225	251	177	250
ENSG00000198444	13900	301	297	391	584	498	485	403	390	356	667	326
ENSG00000176515	2250	134	85	48	65	81	55	108	96	98	105	61
ENSG00000180395	99000	1374	5348	2650	3093	1931	3776	2409	6390	2279	1626	1808
ENSG00000136193	4850	174	176	131	237	135	235	149	169	318	139	130
ENSG00000194115	50	5	9	10	2	5	4	2	6	4	6	5
ENSG00000143887	13600	167	385	218	272	195	216	130	295	209	312	276
ENSG00000249724	1650	22	5	16	12	14	7	16	22	23	25	7
ENSG00000128717	3300	91	39	63	82	68	89	126	52	70	74	60
ENSG00000129641	1300	34	15	34	30	36	23	21	46	45	69	30
ENSG00000199645	10150	139	146	174	243	216	129	67	280	176	96	192
ENSG00000191621	400	5	4	3	16	21	37	15	16	10	12	11
ENSG00000165008	4100	71	83	71	36	60	34	54	31	87	44	48
ENSG00000133460	13800	189	228	466	262	323	346	208	175	271	268	203
ENSG00000140211	1550	55	59	50	26	31	38	54	63	16	36	77
ENSG00000116377	200	4	7	4	10	7	7	2	1	3	1	3
ENSG00000218118	22150	307	598	448	398	368	626	262	259	392	266	574
ENSG00000160330	7600	105	79	96	198	96	70	99	147	110	143	155
ENSG00000240480	900	24	10	14	15	26	27	23	21	16	17	18
ENSG00000232519	900	17	10	8	8	12	18	9	12	12	5	16
ENSG00000193471	6400	118	70	69	67	44	136	87	98	85	33	79
ENSG00000177053	27450	622	584	486	1274	2234	2145	1352	1224	758	1217	929
ENSG00000244853	850	10	19	22	6	16	18	4	18	12	19	13
ENSG00000210611	5400	33	52	63	91	63	103	29	112	40	71	72
ENSG00000173178	147400	2482	1587	3140	2404	4403	4089	3188	1550	2094	2410	3140
ENSG00000136573	8500	188	99	82	201	95	132	80	101	120	115	289
ENSG00000133748	8850	213	188	312	247	172	218	286	143	169	223	276
ENSG00000157833	8000	140	202	155	200	254	111	148	163	179	124	108
ENSG00000147731	131900	2437	2292	3002	2941	1178	2158	1795	1536	2031	2019	3847
ENSG00000237692	1250	20	25	36	25	24	67	32	12	14	18	28
ENSG00000115444	8050	111	162	96	207	149	92	268	148	158	173	208
ENSG00000203811	14250	142	313	336	110	233	252	178	127	109	216	206
ENSG00000207322	25050	585	399	589	433	324	280	667	515	680	341	588
ENSG00000100083	7800	45	178	97	164	112	123	82	149	92	84	163
ENSG00000126469	50	2	4	3	6	10	7	5	5	8	4	3
ENSG00000234883	1900	27	19	25	18	18	34	25	17	20	13	36
ENSG00000246160	7900	177	78	168	221	121	182	103	113	218	152	71
ENSG00000190703	120450	2607	3039	2756	2948	3503	2523	2278	1531	2548	2405	2391
ENSG00000240647	2050	28	14	15	39	27	15	25	45	22	37	22
ENSG00000208743	91900	3101	3519	2978	3692	3458	1462	2415	4955	1035	2583	1914
ENSG00000132550	5250	61	61	61	41	103	52	64	83	85	76	81
ENSG00000244195	29500	494	748	831	457	295	607	575	454	853	358	605
ENSG00000130238	19200	460	247	305	354	329	388	274	412	263	372	310
ENSG00000229067	1100	17	7	21	10	22	11	30	27	32	12	24
ENSG00000200902	18000	165	257	229	522	1595	1048	894	485	526	377	322
ENSG00000217075	4150	60	58	95	30	46	75	30	49	78	62	59
ENSG00000247261	159000	1363	1788	1378	1596	2028	2128	2688	1667	2226	2604	2435
ENSG00000110846	150200	3133	2803	1454	1202	2186	2637	3037	2325	1764	2113	3196
ENSG00000108975	20650	212	387	364	246	255	309	462	397	254	231	292
ENSG00000220995	10800	199	150	201	311	190	150	310	356	188	294	344
ENSG00000138542	10950	327	399	293	240	262	175	246	248	265	258	242
ENSG00000209001	137100	1424	1949	2920	2663	913	1727	3736	2776	1478	2682	2118
ENSG00000204025	16450	380	141	400	170	201	165	267	326	214	254	311
ENSG00000240435	800	18	17	14	36	49	21	57	28	14	25	40
ENSG00000133808	12400	501	421	497	309	291	315	285	548	261	194	453
ENSG00000180245	2215500	62005	103173	45548	32907	60905	62251	48429	49967	60449	29929	61472
ENSG00000137749	1750	14	19	22	20	27	27	20	12	9	18	23
ENSG00000209969	25350	838	988	347	834	503	602	803	762	889	819	502
ENSG00000146929	9700	341	229	223	298	106	178	313	251	229	182	101
ENSG00000103583	184250	4612	3582	2752	1675	2128	2628	3714	2347	2289	980	3317
ENSG00000196509	72050	1336	2893	2373	3518	2459	1543	2949	2784	2331	2330	1639
ENSG00000143110	5600	126	103	125	456	290	387	369	255	112	178	115
ENSG00000149372	46800	1153	1083	676	1465	895	1256	731	662	1008	2027	631
ENSG00000113751	600	19	13	12	16	18	12	36	33	8	20	14
ENSG00000240901	12650	306	215	137	428	350	242	459	293	313	239	225
ENSG00000215374	300	9	10	9	6	8	4	14	15	5	5	11
ENSG00000162115	61900	1423	952	1202	1898	506	1147	1145	654	1567	1304	1497
ENSG00000127467	5000	75	41	92	39	58	40	59	40	94	46	81
ENSG00000237632	21350	323	356	473	1913	1690	2349	1256	1324	550	933	1077
ENSG00000123321	2500	32	58	59	28	79	64	34	57	47	30	70
ENSG00000188364	20150	679	575	1213	3073	2818	3158	3409	1129	1147	1207	1104
ENSG00000176709	5600	122	185	109	515	383	599	674	329	360	419	257
ENSG00000157602	1500	28	28	32	47	31	61	49	28	29	29	40
ENSG00000214833	10900	296	520	599	417	307	394	657	148	304	276	165
ENSG00000159095	9550	157	89	171	201	119	272	190	86	166	210	187
ENSG00000117392	1500	28	23	56	25	53	51	24	43	27	50	36
ENSG00000142461	2950	98	84	32	89	47	54	49	53	58	57	69
ENSG00000125492	21450	650	369	359	456	293	418	511	311	455	226	270
ENSG00000195755	1500	33	40	37	40	15	17	21	26	30	24	19
ENSG00000163874	26700	335	479	429	337	199	428	581	451	207	215	192
ENSG00000160171	24200	383	312	333	457	319	406	503	212	302	511	526
ENSG00000134716	4850	93	34	125	100	137	107	80	14	57	55	96
ENSG00000245894	20800	518	413	701	1827	1831	1967	775	845	483	554	637
ENSG00000153348	1600	42	22	21	18	29	44	16	18	21	26	16
ENSG00000223443	14150	182	142	408	282	346	107	155	274	362	205	203
ENSG00000222573	3350	53	56	55	77	36	75	72	26	66	79	49
ENSG00000120559	57900	589	634	693	889	741	775	689	652	900	807	1010
ENSG00000234070	40350	844	492	418	844	351	867	820	669	645	541	630
ENSG00000128175	420700	22222	16825	13148	16127	28284	20174	18933	9439	16254	29640	17274
ENSG00000198501	3350	72	42	64	352	271	382	263	127	132	140	116
ENSG00000209632	29100	892	1165	575	967	948	980	516	1036	608	736	410
ENSG00000192345	5700	112	147	70	117	112	132	147	128	101	156	65
ENSG00000128897	30150	1155	846	610	555	1603	435	928	944	704	607	973
ENSG00000212120	923100	9507	7176	5607	16439	6336	11243	10894	9911	6798	11366	5990
ENSG00000185277	116600	1809	1559	1139	998	1812	1687	2493	2511	2131	1997	1318
ENSG00000232320	5650	153	116	89	927	930	944	1523	530	283	518	306
ENSG00000226396	12800	196	279	227	172	203	333	167	220	128	130	287
ENSG00000135394	1300	20	21	25	15	15	10	25	20	26	20	13
ENSG00000157597	200	4	8	15	6	12	10	10	9	9	6	8
ENSG00000116016	11400	176	153	265	145	208	193	271	207	298	375	195
ENSG00000162123	2700	54	54	50	78	27	71	31	37	56	57	39
ENSG00000221848	53250	487	740	844	2651	2551	1990	2589	1417	2898	1084	1037
ENSG00000170299	4450	138	111	90	92	63	47	120	29	56	62	63
ENSG00000222887	64700	1465	1809	977	1612	1052	1082	2123	813	1382	1023	1178
ENSG00000217929	3800	92	59	41	38	81	44	66	37	46	53	35
ENSG00000114658	2050	48	35	38	37	31	60	39	25	51	40	41
ENSG00000207647	383900	4685	5878	3874	3629	6100	6193	6167	9872	8436	4464	6167
ENSG00000174342	2450	49	54	33	25	67	62	50	35	45	36	70
ENSG00000188060	4450	217	194	270	178	182	222	212	201	109	258	99
ENSG00000217775	16000	233	176	267	418	249	307	354	295	228	338	394
ENSG00000189860	31400	560	459	256	317	386	333	727	495	695	585	624
ENSG00000140719	150	4	1	6	3	2	1	3	2	0	2	6
ENSG00000178096	24850	467	407	484	366	437	373	623	616	467	249	522
ENSG00000127632	1550	31	25	28	36	25	10	20	23	23	28	10
ENSG00000206166	350	2	8	8	3	8	4	3	5	10	5	2
ENSG00000196066	60900	762	919	410	3851	2008	2780	4811	1581	1421	1811	915
ENSG00000179492	1500	28	15	14	37	24	22	14	17	5	17	25
ENSG00000147887	36900	793	712	652	806	595	636	678	793	665	928	539
ENSG00000116500	118900	1246	2182	1359	1802	729	2227	1951	2216	956	2229	1641
ENSG00000118768	5200	86	77	121	172	137	125	148	130	146	123	128
ENSG00000227111	4150	240	169	94	163	91	168	211	140	112	99	257
ENSG00000217765	200	2	7	0	5	6	6	7	7	5	5	2
ENSG00000156429	1300	34	64	16	25	57	21	26	61	38	27	65
ENSG00000113207	265200	10322	7923	9468	9048	9214	7273	10869	6312	10342	6671	5057
ENSG00000128677	42450	677	488	301	546	457	416	550	673	448	219	612
ENSG00000153210	29450	699	996	557	814	941	395	820	598	1115	869	1141
ENSG00000180306	48800	949	910	826	3489	5358	4304	3111	1891	1174	1228	1982
ENSG00000144180	27050	894	396	550	2844	1654	2574	2292	881	1287	790	1076
ENSG00000179594	43700	802	505	640	1274	3992	2065	1276	2059	1194	1318	1322
ENSG00000129422	58700	869	779	903	854	784	1401	873	984	1009	795	649
ENSG00000223291	650	7	17	8	4	10	13	5	12	7	9	9
ENSG00000241152	300	13	19	17	16	11	6	9	7	7	8	14
ENSG00000154380	5050	53	98	54	91	87	100	27	66	34	63	56
ENSG00000239500	29600	360	772	444	632	773	546	688	637	291	649	509
ENSG00000105904	1050	14	26	7	19	6	15	6	20	6	22	14
ENSG00000207598	20700	695	1243	462	875	561	690	328	493	739	1275	548
ENSG00000144747	900	21	29	26	31	30	21	23	22	24	13	18
ENSG00000237174	449350	10575	2942	3470	8277	10406	4411	9051	7324	3100	14959	7057
ENSG00000216667	47800	709	618	567	5739	3041	3622	2455	1405	2328	2079	994
ENSG00000111300	860150	16406	25448	16205	13865	15706	13876	23808	19604	21265	19442	15990
ENSG00000249329	51400	1725	2435	973	2387	2118	2128	875	2284	3318	1232	1744
ENSG00000108585	200	5	13	16	4	7	8	10	15	10	7	15
ENSG00000198593	9250	165	268	211	139	101	87	115	210	107	104	233
ENSG00000177555	22600	625	569	373	566	287	324	626	186	394	360	348
ENSG00000139941	15750	481	630	572	768	329	407	496	547	617	699	324
ENSG00000148541	3800	62	55	84	57	42	69	39	45	48	45	82
ENSG00000213952	450	10	13	14	36	31	46	37	26	17	6	16
ENSG00000193347	900	19	25	27	21	12	16	14	18	22	45	32
ENSG00000185133	6100	73	90	86	79	84	68	46	77	62	98	82
ENSG00000227707	5300	122	136	95	105	109	86	101	99	178	133	156
ENSG00000217738	2050	38	76	47	201	189	219	148	42	59	78	99
ENSG00000128488	2600	71	85	28	56	68	38	48	52	31	62	75
ENSG00000118881	5650	119	78	72	112	80	79	108	70	80	35	76
ENSG00000169327	34850	536	293	575	304	517	590	337	561	520	406	512
ENSG00000217198	1550	10	37	24	35	37	41	38	34	30	19	23
ENSG00000218745	4900	154	122	93	136	80	142	69	165	224	92	257
ENSG00000121125	31650	742	594	519	464	700	635	757	833	588	870	473
ENSG00000202057	650	46	58	23	20	51	36	33	24	20	34	28
ENSG00000211089	5800	38	76	87	135	75	60	56	86	43	50	91
ENSG00000237085	150	12	10	10	15	12	3	17	12	3	14	9
ENSG00000200253	6900	66	58	157	64	138	91	60	60	59	116	114
ENSG00000170245	5300	93	103	241	86	109	68	159	105	110	111	145
ENSG00000169341	43300	458	841	527	618	596	332	619	712	688	815	681
ENSG00000214820	9500	106	286	141	172	109	178	110	164	211	169	194
ENSG00000154907	900	13	16	19	7	9	11	8	13	21	11	12
ENSG00000107299	10700	210	183	362	212	220	152	105	248	206	225	152
ENSG00000181313	750	17	14	22	26	28	22	10	12	16	12	14
ENSG00000142669	1950	26	29	25	28	17	44	37	45	29	46	20
ENSG00000132591	1500	38	34	25	41	40	29	99	24	35	33	41
ENSG00000241075	297350	6315	8126	5967	6986	10066	8961	6339	10051	9693	7492	5800
ENSG00000240673	133300	3458	2597	2498	2431	2252	1123	3427	2782	1993	2245	2338
ENSG00000126508	650	5	11	8	5	2	3	2	8	8	13	7
ENSG00000226028	18500	209	279	386	361	500	307	213	350	349	313	240
ENSG00000106486	80650	786	2192	1236	955	1536	1039	953	889	1236	769	1765
ENSG00000112694	30900	566	594	1060	418	899	688	618	810	1390	1403	659
ENSG00000212164	8700	130	263	167	285	142	187	182	177	87	134	145
ENSG00000195771	14650	215	269	100	342	187	174	95	277	199	177	193
ENSG00000160769	6950	90	148	115	109	87	202	153	75	99	90	115
ENSG00000174442	4350	138	145	81	114	143	119	162	110	125	223	63
ENSG00000186755	2650	41	63	68	134	61	144	68	81	81	108	40
ENSG00000150535	850	17	27	14	14	18	15	8	11	12	18	15
ENSG00000249511	42250	384	1147	736	1015	491	752	660	878	853	834	1274
ENSG00000122674	2400	76	44	25	70	70	66	66	74	84	48	64
ENSG00000132784	275800	11337	11338	12374	9540	5517	6987	12126	7200	10038	7624	5828
ENSG00000176300	18050	213	319	137	347	183	307	263	234	172	302	266
ENSG00000139989	10650	272	135	218	248	245	328	250	244	163	339	221
ENSG00000238673	94550	1804	1520	1600	2503	1629	2000	2069	2032	2171	1753	1182
ENSG00000159270	29800	334	509	425	342	295	147	296	363	463	286	448
ENSG00000119849	13000	377	211	131	295	367	311	202	202	189	182	297
ENSG00000132348	300	37	21	33	17	12	25	15	11	16	28	25
ENSG00000153586	550	9	18	14	11	14	11	8	21	19	23	20
ENSG00000189610	1000	10	23	13	14	9	16	15	8	13	10	18
ENSG00000247347	78250	2964	1099	1621	1686	1369	2668	2416	1773	1196	900	1944
ENSG00000146722	4050	48	49	93	62	81	44	55	63	82	62	64
ENSG00000236581	16600	167	93	112	130	125	174	118	186	216	272	120
ENSG00000159553	5950	347	191	306	341	201	231	322	238	415	215	185
ENSG00000229393	1150	13	32	42	25	26	26	31	35	15	21	22
ENSG00000147391	14750	249	111	144	201	159	143	99	113	181	65	170
ENSG00000248259	3000	62	97	68	68	55	85	96	42	62	172	75
ENSG00000180164	800	30	14	23	14	7	19	25	31	26	16	23
ENSG00000242055	3250	47	83	94	67	61	97	91	44	88	95	56
ENSG00000248205	700	21	9	25	21	24	20	13	5	14	13	21
ENSG00000120506	3500	78	201	118	362	475	729	494	123	217	228	215
ENSG00000228842	3900	93	141	135	58	106	110	75	78	125	83	87
ENSG00000125462	4950	159	142	222	180	155	116	163	269	281	238	133
ENSG00000238991	142650	4955	3443	2475	3809	2229	3622	3264	2206	2318	2952	3574
ENSG00000148299	7450	86	140	152	80	121	40	64	162	298	106	193
ENSG00000138243	151900	1461	1955	1611	2902	1333	1900	2875	2276	2195	1954	2832
ENSG00000159641	83150	1384	1310	1919	2219	1099	1738	1704	1020	913	1117	1425
ENSG00000167004	4400	45	44	65	48	34	62	58	60	35	31	51
ENSG00000210912	1350	21	25	23	22	33	13	27	49	44	20	28
ENSG00000245922	2700	36	23	56	76	32	50	39	26	29	56	43
ENSG00000200336	25600	524	504	312	844	803	770	624	745	429	997	618
ENSG00000150712	10950	245	211	309	765	1155	773	441	282	484	573	609
ENSG00000144823	19100	460	540	575	2290	2217	1381	1988	827	774	509	670
ENSG00000122668	38700	886	583	442	536	454	491	583	772	633	712	485
ENSG00000141535	25900	507	529	313	409	534	382	453	644	626	181	322
ENSG00000247022	111900	2157	2543	2688	1355	2012	2585	2498	1925	1601	2748	2262
ENSG00000131177	150	2	3	3	15	31	19	26	11	13	8	8
ENSG00000150683	7100	146	122	201	100	136	131	100	65	101	50	97
ENSG00000169392	850	17	9	12	11	21	17	13	5	31	16	8
ENSG00000159285	94200	1663	2155	3054	2881	2574	2300	2637	1559	2935	3296	2368
ENSG00000242111	14650	162	120	172	55	213	301	243	144	53	242	282
ENSG00000241001	8150	324	235	349	306	492	217	251	326	288	248	275
ENSG00000222233	750	15	20	28	32	24	21	36	13	18	11	16
ENSG00000141792	6500	156	260	161	254	267	167	267	270	206	198	279
ENSG00000176658	29300	575	988	537	617	1242	715	914	471	795	478	832
ENSG00000127434	5500	120	139	113	126	137	98	72	100	119	169	88
ENSG00000106393	18550	290	224	423	198	302	367	526	329	330	245	224
ENSG00000154996	10450	360	206	295	356	185	366	342	384	228	390	323
ENSG00000115802	1650	43	21	15	56	50	97	32	31	43	33	27
ENSG00000177187	12850	330	149	372	372	164	178	173	293	147	389	269
ENSG00000187213	3750	131	109	99	103	199	108	86	90	96	191	168
ENSG00000106694	1900	11	27	36	46	19	15	89	49	47	79	45
ENSG00000244595	110000	1691	2683	3369	3012	1502	3415	2066	2101	2425	2734	1588
ENSG00000129163	44300	820	611	484	738	953	972	605	616	719	845	717
ENSG00000184705	10000	99	213	199	305	217	149	188	154	152	148	324
ENSG00000147310	6400	61	78	106	486	372	367	422	146	172	208	113
ENSG00000179171	68100	1318	1609	1450	1225	1497	1374	2194	1971	1487	872	964
ENSG00000176664	1400	33	25	67	44	34	25	23	55	52	60	30
ENSG00000235330	26100	778	390	831	368	755	1031	543	719	463	640	1028
ENSG00000153161	114250	2621	1895	1883	6407	9849	13161	6918	3285	6035	5713	4695
ENSG00000176323	600	16	8	17	10	8	17	8	20	8	8	8
ENSG00000177914	2750	67	68	110	196	93	210	129	196	188	143	126
ENSG00000128151	350	5	9	15	9	12	10	10	14	7	5	6
ENSG00000108937	1467550	62639	37421	67749	51115	61128	70627	28951	44651	62556	68004	46484
ENSG00000147064	7050	103	105	71	74	123	136	54	152	112	181	169
ENSG00000204196	23400	454	534	422	320	553	587	276	335	396	271	243
ENSG00000222186	157550	4042	3675	3416	1698	4162	3619	3471	1662	3073	2599	1775
ENSG00000116766	1900	40	36	41	180	52	110	105	74	107	65	71
ENSG00000189568	21050	425	542	402	472	285	355	426	296	409	289	728
ENSG00000179160	1200	20	28	29	18	23	31	28	25	21	41	49
ENSG00000173333	279050	5883	7211	7034	9179	8292	5592	7189	11718	3836	5278	4264
ENSG00000104343	8600	218	177	157	99	163	66	193	253	194	213	109
ENSG00000143069	18700	275	501	443	465	400	296	424	668	404	415	525
ENSG00000100246	9350	117	101	192	253	160	226	207	243	229	126	109
ENSG00000172853	609400	7218	11475	7331	14581	16259	8946	16185	13544	12829	6364	10396
ENSG00000246257	16250	311	443	349	362	688	377	190	442	388	332	374
ENSG00000242578	5050	105	43	101	442	335	304	383	279	449	282	146
ENSG00000164321	2900	42	42	26	46	56	49	72	55	32	14	34
ENSG00000137985	13400	575	641	566	363	551	395	630	389	465	698	718
ENSG00000200230	1250	11	8	11	23	33	15	22	15	13	23	37
ENSG00000109008	12450	324	254	289	186	293	280	219	170	428	468	264
ENSG00000135867	4050	146	44	227	210	134	177	214	87	183	107	62
ENSG00000187788	7400	104	104	118	116	227	186	237	192	163	143	259
ENSG00000182465	1250	13	38	36	28	28	27	42	21	26	28	28
ENSG00000152152	3450	48	71	78	43	51	32	42	48	95	35	37
ENSG00000108962	1550	27	24	43	34	38	22	12	53	37	56	31
ENSG00000200356	9250	112	210	188	186	200	292	128	189	267	197	197
ENSG00000228805	251050	5212	5193	2774	2637	3625	4107	3671	6157	3155	2015	5141
ENSG00000181723	46000	792	834	1333	940	727	697	1320	1209	1001	940	1230
ENSG00000117031	96350	554	829	1122	708	1064	951	579	760	821	1164	1270
ENSG00000233179	179350	5525	2755	6411	4087	5480	4744	3532	5758	4387	7422	6132
ENSG00000178903	250	6	6	0	3	2	4	13	2	7	1	3
ENSG00000139106	277500	4579	3407	3593	4455	1223	2466	3019	2558	2598	3154	3401
ENSG00000235006	1100	26	14	10	78	103	75	91	40	34	34	35
ENSG00000219104	73650	902	1162	1013	1512	966	527	1345	2117	1235	1453	2074
ENSG00000206080	8550	192	120	118	199	193	175	234	155	201	227	179
ENSG00000219299	50800	878	697	766	599	955	533	438	488	665	440	273
ENSG00000182621	100	1	1	1	0	0	1	0	3	0	1	0
ENSG00000135984	2050	14	36	8	31	24	6	16	28	32	19	32
ENSG00000148383	3800	100	127	176	1038	569	406	411	212	251	377	258
ENSG00000169166	39650	706	1152	497	1027	494	1256	598	1234	892	479	771
